"Kilworth, Cork North Division",14,4,9,1,6,2,8,9,1,4,5,5,8,8,3
"Mitchelstown, Cork North Division",28,11,21,23,22,23,18,16,39,15,32,34,31,26,26
"Rathcormac, Co Cork, Cork North Division",26,26,5,4,10,4,1,9,14,10,14,10,13,2,8
"Buttevant, Cork North Division",6,6,16,5,7,10,17,11,18,6,15,13,10,8,4
"Charleville, Cork North Division",20,14,26,20,13,25,32,28,33,24,30,28,26,24,24
"Doneraile, Cork North Division",12,10,8,3,4,8,10,6,8,14,10,11,6,9,4
"Glantaine, Cork North Division",11,4,7,3,9,5,8,7,5,4,2,5,7,8,1
"Liscarroll, Cork North Division",7,9,7,1,3,2,4,8,12,10,5,1,5,3,5
"Mallow, Cork North Division",52,46,46,37,29,27,30,44,53,53,48,42,68,12,35
"Milford, Co Cork, Cork North Division",4,3,4,6,0,3,3,5,5,8,4,2,10,2,7
"Ballycotton, Cork North Division",3,13,5,9,3,4,1,1,5,3,1,5,3,1,0
"Cloyne, Cork North Division",3,8,15,2,8,9,3,5,7,3,20,2,2,1,4
"Killeagh, Cork North Division",20,10,10,16,9,7,12,12,16,16,20,10,16,11,11
"Midleton, Cork North Division",66,65,51,59,32,30,40,29,41,29,45,28,37,23,33
"Whitegate, Cork North Division",2,7,6,5,10,5,2,5,5,5,7,14,10,1,5
"Youghal, Cork North Division",50,30,60,51,36,42,33,28,28,29,28,32,50,20,31
"Ballineen, Cork West Division",8,10,11,4,18,10,9,5,12,10,11,6,2,2,7
"Ballinhassig, Cork West Division",11,12,11,12,15,14,11,10,16,7,13,5,7,2,1
"Bandon, Cork West Division",24,50,28,37,52,21,22,18,27,22,20,21,20,19,11
"Innishannon, Cork West Division",3,2,4,4,5,10,4,7,7,4,4,4,8,1,4
"Kilbrittain, Cork West Division",1,1,3,7,0,2,2,1,3,2,5,4,0,0,0
"Kinsale, Cork West Division",41,29,31,49,21,30,26,22,15,20,25,17,18,12,9
"Timoleague, Cork West Division",1,1,11,2,1,2,6,1,3,1,1,6,3,0,0
"Ballydehob, Cork West Division",0,1,0,2,0,2,2,2,0,1,3,4,7,1,2
"Bantry, Cork West Division",9,13,12,9,19,15,12,9,26,14,6,13,5,5,2
"Castletownbere, Cork West Division",10,5,6,3,2,5,5,2,2,1,10,6,8,3,4
"Drimoleague, Cork West Division",8,2,2,6,5,3,9,6,1,5,3,8,8,6,5
"Durrus, Cork West Division",0,1,2,11,3,3,2,1,0,3,0,3,3,0,1
"Glengarriff, Cork West Division",10,2,4,0,1,0,2,0,2,0,2,4,3,2,1
"Kealkil, Cork West Division",0,2,0,1,1,0,1,2,3,0,3,3,4,1,3
"Schull, Cork West Division",2,2,0,5,3,6,2,7,2,3,4,4,7,3,0
"Baltimore, Cork West Division",5,2,0,5,2,5,4,4,2,2,1,0,2,1,1
"Clonakilty, Cork West Division",23,19,23,11,23,24,14,19,22,16,14,17,10,7,4
"Drinagh, Cork West Division",3,3,0,3,1,1,1,2,2,1,2,4,0,0,0
"Dunmanway, Cork West Division",10,11,12,19,16,12,10,3,11,11,9,12,11,7,4
"Rosscarbery, Cork West Division",6,11,13,14,4,5,5,5,8,11,2,7,2,3,1
"Skibbereen, Cork West Division",16,15,6,20,13,21,27,15,12,24,19,10,9,14,14
"Ballydesmond, Cork West Division",3,11,4,0,3,1,3,6,3,3,1,5,1,5,1
"Boherbue, Cork West Division",2,5,5,8,4,0,6,2,3,2,8,9,2,1,5
"Kanturk, Cork North Division",13,9,17,16,20,23,24,27,26,34,18,18,24,8,11
"Millstreet, Co. Cork, Cork West Division",11,5,17,6,6,5,8,8,13,8,8,12,8,1,2
"Newmarket, Cork North Division",12,12,18,6,3,3,10,10,17,13,12,14,18,4,7
"Rathmore, Co Kerry, Cork West Division",7,10,20,9,5,14,19,9,12,10,12,15,7,7,1
"BÈal aÅtha an Ghaorthaidh, Cork West Division",4,6,5,6,2,1,1,2,1,2,2,2,0,3,5
"Baile Bhuirne, Cork West Division",9,5,9,4,13,8,6,5,8,5,2,9,3,3,7
"Coachford, Cork West Division",1,3,6,12,10,5,1,12,13,12,5,6,8,8,1
"Crookstown, Cork West Division",7,7,7,10,13,15,9,7,24,10,15,3,7,11,7
"Macroom, Cork West Division",19,19,26,24,22,37,20,25,20,35,13,11,5,4,6
"Stuake, Cork West Division",6,9,7,4,2,5,4,8,8,2,7,5,5,5,2
"Tarelton, Cork West Division",1,1,1,1,2,5,3,5,9,9,2,3,3,0,3
"An Coirean, Kerry Division",7,5,3,2,2,3,4,5,2,7,2,11,5,5,0
"Barraduff, Kerry Division",1,1,2,5,2,3,0,0,1,1,1,3,1,2,0
"Caherciveen, Kerry Division",2,3,2,16,4,2,3,2,4,5,10,13,17,4,15
"Glenbeigh, Kerry Division",1,1,4,5,3,0,0,5,4,3,4,1,3,3,4
"Kenmare, Kerry Division",18,14,11,16,15,15,9,9,20,19,11,25,13,3,8
"Killarney, Kerry Division",43,55,59,99,40,64,76,96,83,84,57,67,72,35,53
"Killorglin, Kerry Division",3,5,15,10,4,6,9,13,15,8,16,20,18,9,21
"Portmagee, Kerry Division",2,0,3,2,1,2,2,1,1,1,2,2,2,2,2
"Sneem, Kerry Division",4,5,4,2,2,2,3,3,2,3,2,4,0,1,0
