"Athleague, Roscommon Division",4,5,3,3,2,10,14,2,1,9,4,0,1,2,1
"Clonark, Roscommon Division",7,8,2,8,12,12,8,9,11,9,1,6,7,5,5
"Roscommon, Roscommon Division",86,87,66,67,69,55,58,57,52,36,35,35,26,50,40
"Taughmaconnell, Roscommon Division",1,1,0,1,4,0,3,1,1,1,0,2,2,0,2
"Mayfield, Cork City Division",225,214,178,165,169,190,145,137,191,116,164,142,114,154,118
"Anglesea Street, Cork City Division",387,389,413,412,372,343,363,311,309,268,222,191,160,127,141
"Blackrock, Co Cork, Cork City Division",161,165,164,225,162,171,130,105,129,111,89,58,61,76,68
"Bridewell Cork, Cork City Division",126,144,114,112,133,129,70,73,95,95,104,166,169,141,174
"Ballincollig, Cork City Division",98,91,100,178,144,144,123,166,134,110,89,87,101,106,92
"Blarney, Cork City Division",55,69,83,68,51,50,78,73,82,28,44,45,31,37,43
"Gurranabraher, Cork City Division",232,332,578,478,412,415,493,470,405,322,268,295,229,290,229
"Watercourse Road, Cork City Division",463,540,465,571,534,635,486,430,386,342,315,327,235,238,209
"Bishopstown, Cork City Division",86,62,102,109,174,146,147,128,106,79,87,55,63,47,52
"Carrigaline, Cork City Division",30,50,84,86,82,107,52,70,59,59,66,54,47,37,38
"Crosshaven, Cork City Division",7,11,12,29,24,27,21,22,18,12,12,19,13,17,12
"Douglas, Cork City Division",106,174,136,132,112,171,195,140,111,112,56,90,75,81,77
"Passage West, Cork City Division",38,22,30,84,67,52,43,49,40,38,33,25,30,25,15
"Togher, Cork City Division",196,213,185,149,195,200,177,125,109,112,83,71,91,65,82
"Carrigtwohill, Cork North Division",12,9,38,20,14,18,10,34,17,21,21,16,10,7,8
"Cobh, Cork North Division",119,105,118,116,118,129,89,120,87,82,62,58,53,40,42
"Glanmire, Cork City Division",76,81,97,95,87,85,76,76,49,30,37,50,51,42,46
"Watergrasshill, Cork North Division",12,4,5,9,1,9,5,6,7,7,5,6,7,6,9
"Ballynoe, Cork North Division",1,3,5,6,0,7,5,4,7,6,3,10,3,3,0
"Castletownroche, Cork North Division",6,7,13,5,5,10,12,19,13,3,12,11,9,5,4
"Fermoy, Cork North Division",94,101,60,81,97,83,61,47,47,58,45,49,30,38,30
"Kildorrery, Cork North Division",10,8,13,11,12,8,13,7,4,8,4,6,6,2,1
"Kilworth, Cork North Division",2,11,3,8,4,6,4,6,10,5,9,2,4,4,2
"Mitchelstown, Cork North Division",43,40,31,47,38,60,35,48,33,23,35,28,28,8,35
"Rathcormac, Co Cork, Cork North Division",14,9,4,16,11,11,10,15,13,10,12,16,5,4,2
"Buttevant, Cork North Division",8,11,3,23,17,14,23,22,14,12,14,18,22,3,8
